epoch,train_loss,train_acc,val_loss,val_acc
1,0.4756952089698691,0.8006578947368421,0.6955400830820987,0.7105263157894737
2,0.07894497831401072,0.9822368421052632,0.8096462613657901,0.8421052631578947
3,0.04679551289269799,0.9861842105263158,0.5848135634472496,0.8421052631578947
4,0.030328260048439627,0.993421052631579,0.6723385045402929,0.7368421052631579
5,0.01680541631128443,0.9986842105263158,0.5797155719054373,0.7631578947368421
6,0.01600419501774013,0.9960526315789474,0.5547154075221011,0.8421052631578947
7,0.00442518264202303,1.0,0.5745639424575003,0.868421052631579
8,0.0036129755372377604,1.0,0.5736468402962935,0.868421052631579
9,0.003724652291030476,1.0,0.5245061861841303,0.7631578947368421
10,0.0025130850520279063,1.0,0.49823248386383057,0.8947368421052632
