epoch,train_loss,train_acc,val_loss,val_acc
1,0.45992833375930786,0.8203947368421053,0.281081243565208,0.9210526315789473
2,0.0856276845069308,0.9868421052631579,0.20230790345292343,0.8947368421052632
3,0.025028511185787226,0.9953947368421052,0.21694668343192652,0.9210526315789473
4,0.0375460736747635,0.9914473684210526,0.3140232578704232,0.8947368421052632
5,0.02900787414492745,0.993421052631579,0.46773026334611995,0.8157894736842105
6,0.0240668749681821,0.9940789473684211,0.4456675554576673,0.8421052631578947
7,0.009228201840366972,0.9980263157894737,0.22446972170942708,0.868421052631579
8,0.004717578714419353,1.0,0.2479624383543667,0.9210526315789473
9,0.003186329650251489,1.0,0.2645333875951014,0.8947368421052632
10,0.0034168482206663802,1.0,0.21285584412123026,0.8947368421052632
