epoch,train_loss,train_acc,val_loss,val_acc
1,0.47479474920975534,0.8072368421052631,0.29095683050783056,0.8947368421052632
2,0.11582218404663236,0.9664473684210526,0.37888162078237847,0.8947368421052632
3,0.041915876820291346,0.9901315789473685,0.23196259944846756,0.868421052631579
4,0.018540995651365896,0.9960526315789474,0.194272121855695,0.9210526315789473
5,0.02010578545496652,0.9967105263157895,0.2493210613090349,0.868421052631579
6,0.0067089213352454335,0.9993421052631579,0.2467138872261306,0.8421052631578947
7,0.009934438468496266,0.9993421052631579,0.39397669851926986,0.8947368421052632
8,0.025689272558022485,0.9907894736842106,0.39213838271404566,0.8947368421052632
9,0.02501808916169562,0.9940789473684211,0.299345248918,0.868421052631579
10,0.006980410970649437,1.0,0.24364061099722198,0.868421052631579
