epoch,train_loss,train_acc,val_loss,val_acc
1,0.4396425487179505,0.8269736842105263,0.5261226923842179,0.7368421052631579
2,0.0886574111486736,0.9782894736842105,0.3659072486977828,0.8421052631578947
3,0.02613826091156194,0.9947368421052631,0.4361428241980703,0.868421052631579
4,0.023976136685201998,0.9967105263157895,0.4254872265614961,0.8157894736842105
5,0.02397338388193595,0.9947368421052631,0.7982436826354579,0.7368421052631579
6,0.01085255135733046,0.9980263157894737,0.6143178720223276,0.7894736842105263
7,0.004809165291341119,1.0,0.417835323434127,0.7894736842105263
8,0.004872057503579478,0.9993421052631579,0.5080699654001939,0.7631578947368421
9,0.010310686236296437,0.9980263157894737,0.6088473765473617,0.7631578947368421
10,0.005838855469942485,1.0,0.49752509437109294,0.8157894736842105
